variable_name,wind_speed,wind_speed,roughness_length
2003-01-05,5.31,8.59,0.15
2003-01-06,5.72,9.14,0.15
2003-01-07,10.7,14.36,0.15
2003-01-08,5.21,7.67,0.15
2003-01-09,4.91,6.42,0.15
2003-01-10,2.09,3.38,0.15
2003-01-11,2.02,3.52,0.15
2003-01-12,6.98,10.71,0.15
2003-01-13,7.95,11.38,0.15
2003-01-14,10.23,14.13,0.15
2003-01-15,7.94,11.7,0.15
2003-01-16,10.12,13.98,0.15
2003-01-17,7.62,10.82,0.15
2003-01-18,5.35,8.3,0.15
2003-01-19,4.72,7.89,0.15
2003-01-20,6.94,10.0,0.15
2003-01-21,3.09,4.41,0.15
2003-01-22,5.38,8.07,0.15
2003-01-23,5.38,8.03,0.15
2003-01-24,8.13,11.19,0.15
2003-01-25,6.94,10.18,0.15
2003-01-26,6.75,9.59,0.15
2003-01-27,8.45,11.84,0.15
2003-01-28,12.82,17.15,0.15
2003-01-29,9.3,12.62,0.15
2003-01-30,8.52,11.8,0.15
2003-01-31,4.73,7.23,0.15
2003-02-01,6.45,9.46,0.15
2003-02-02,10.23,14.02,0.15
2003-02-03,7.38,10.38,0.15
2003-02-04,5.57,8.07,0.15
2003-02-05,3.59,5.43,0.15
2003-02-06,5.16,7.74,0.15
2003-02-07,5.05,7.3,0.15
2003-02-08,6.0,8.92,0.15
2003-02-09,4.73,7.43,0.15
2003-02-10,7.98,11.59,0.15
2003-02-11,2.05,3.44,0.15
2003-02-12,2.18,3.3,0.15
2003-02-13,3.7,6.45,0.15
2003-02-14,3.44,5.8,0.15
2003-02-15,5.1,8.07,0.15
2003-02-16,7.55,10.55,0.15
2003-02-17,9.11,12.34,0.15
2003-02-18,11.45,15.42,0.15
2003-02-19,5.15,7.79,0.15
2003-02-20,2.42,4.23,0.15
2003-02-21,5.05,7.56,0.15
2003-02-22,9.96,13.12,0.15
2003-02-23,6.67,9.81,0.15
2003-02-24,7.93,10.54,0.15
2003-02-25,6.99,9.59,0.15
2003-02-26,6.17,8.83,0.15
2003-02-27,6.05,8.64,0.15
2003-02-28,7.1,10.3,0.15
2003-03-01,4.32,6.57,0.15
2003-03-02,4.49,7.53,0.15
2003-03-03,6.64,9.49,0.15
2003-03-04,7.81,10.8,0.15
2003-03-05,6.32,9.01,0.15
2003-03-06,6.72,9.62,0.15
2003-03-07,7.82,10.62,0.15
2003-03-08,9.37,13.03,0.15
2003-03-09,10.91,14.84,0.15
2003-03-10,10.88,14.88,0.15
2003-03-11,8.63,11.74,0.15
2003-03-12,4.57,7.13,0.15
2003-03-13,5.05,7.7,0.15
2003-03-14,5.89,8.73,0.15
2003-03-15,4.97,7.5,0.15
2003-03-16,4.89,7.48,0.15
2003-03-17,4.22,6.69,0.15
2003-03-18,4.0,6.73,0.15
2003-03-19,2.59,3.91,0.15
2003-03-20,2.27,3.58,0.15
2003-03-21,3.52,5.38,0.15
2003-03-22,4.07,5.95,0.15
2003-03-23,3.88,6.2,0.15
2003-03-24,3.09,4.74,0.15
2003-03-25,2.94,4.63,0.15
2003-03-26,3.43,5.36,0.15
2003-03-27,3.45,5.83,0.15
2003-03-28,2.2,3.75,0.15
2003-03-29,3.46,4.91,0.15
2003-03-30,3.48,5.27,0.15
2003-03-31,5.72,7.88,0.15
2003-04-01,9.21,12.45,0.15
2003-04-02,6.73,9.3,0.15
2003-04-03,3.77,5.35,0.15
2003-04-04,2.23,3.25,0.15
2003-04-05,1.85,2.81,0.15
2003-04-06,2.14,3.22,0.15
2003-04-07,5.46,7.29,0.15
2003-04-08,4.45,6.56,0.15
2003-04-09,3.02,4.75,0.15
2003-04-10,3.05,4.61,0.15
2003-04-11,3.05,4.72,0.15
2003-04-12,4.59,6.9,0.15
2003-04-13,9.09,12.12,0.15
2003-04-14,4.65,6.66,0.15
2003-04-15,6.2,8.9,0.15
2003-04-16,5.69,8.34,0.15
2003-04-17,4.27,7.18,0.15
2003-04-18,4.85,7.61,0.15
2003-04-19,6.12,8.73,0.15
2003-04-20,6.23,8.79,0.15
2003-04-21,3.99,5.66,0.15
2003-04-22,2.41,3.59,0.15
2003-04-23,4.93,7.05,0.15
2003-04-24,6.46,8.88,0.15
2003-04-25,9.43,12.63,0.15
2003-04-26,9.12,12.17,0.15
2003-04-27,6.3,8.76,0.15
2003-04-28,3.38,4.86,0.15
2003-04-29,4.71,6.9,0.15
2003-04-30,5.25,7.17,0.15
2003-05-01,3.45,4.77,0.15
2003-05-02,5.88,8.19,0.15
2003-05-03,7.48,10.41,0.15
2003-05-04,4.09,5.76,0.15
2003-05-05,6.14,8.63,0.15
2003-05-06,5.02,7.23,0.15
2003-05-07,7.85,10.43,0.15
2003-05-08,5.62,7.97,0.15
2003-05-09,6.27,8.96,0.15
2003-05-10,6.24,8.89,0.15
2003-05-11,6.5,9.02,0.15
2003-05-12,6.74,9.32,0.15
2003-05-13,6.99,9.9,0.15
2003-05-14,2.85,4.31,0.15
2003-05-15,6.57,9.05,0.15
2003-05-16,4.79,6.88,0.15
2003-05-17,6.74,9.14,0.15
2003-05-18,8.52,11.52,0.15
2003-05-19,8.83,11.86,0.15
2003-05-20,8.4,11.43,0.15
2003-05-21,6.39,8.77,0.15
2003-05-22,8.54,11.42,0.15
2003-05-23,8.04,10.81,0.15
2003-05-24,7.16,9.73,0.15
2003-05-25,3.86,5.49,0.15
2003-05-26,4.7,6.77,0.15
2003-05-27,4.15,6.05,0.15
2003-05-28,5.2,7.38,0.15
2003-05-29,2.87,4.31,0.15
2003-05-30,3.68,5.53,0.15
2003-05-31,5.16,6.99,0.15
2003-06-01,6.45,8.68,0.15
2003-06-02,6.84,9.4,0.15
2003-06-03,5.74,8.52,0.15
2003-06-04,4.84,7.02,0.15
2003-06-05,8.08,10.91,0.15
2003-06-06,6.02,8.38,0.15
2003-06-07,5.0,7.09,0.15
2003-06-08,3.42,5.04,0.15
2003-06-09,8.48,11.54,0.15
2003-06-10,7.67,10.41,0.15
2003-06-11,5.63,7.78,0.15
2003-06-12,6.35,8.8,0.15
2003-06-13,2.65,4.05,0.15
2003-06-14,2.95,4.23,0.15
2003-06-15,2.09,2.92,0.15
2003-06-16,3.77,5.31,0.15
2003-06-17,4.44,6.07,0.15
2003-06-18,8.44,11.22,0.15
2003-06-19,7.47,10.16,0.15
2003-06-20,3.98,5.36,0.15
2003-06-21,3.73,5.14,0.15
2003-06-22,4.38,6.09,0.15
2003-06-23,4.7,6.61,0.15
2003-06-24,2.32,3.09,0.15
2003-06-25,3.12,4.41,0.15
2003-06-26,6.19,8.47,0.15
2003-06-27,4.95,6.65,0.15
2003-06-28,5.5,7.44,0.15
2003-06-29,7.18,9.59,0.15
2003-06-30,3.91,5.29,0.15
2003-07-01,4.02,5.77,0.15
2003-07-02,3.88,5.8,0.15
2003-07-03,4.41,6.27,0.15
2003-07-04,3.77,5.48,0.15
2003-07-05,1.96,2.8,0.15
2003-07-06,4.58,6.62,0.15
2003-07-07,5.63,7.87,0.15
2003-07-08,3.67,5.47,0.15
2003-07-09,6.13,8.41,0.15
2003-07-10,6.75,8.96,0.15
2003-07-11,5.64,7.92,0.15
2003-07-12,4.39,6.44,0.15
2003-07-13,4.05,5.98,0.15
2003-07-14,3.35,4.86,0.15
2003-07-15,1.38,2.15,0.15
2003-07-16,3.75,4.84,0.15
2003-07-17,5.72,7.55,0.15
2003-07-18,6.13,8.31,0.15
2003-07-19,6.69,9.34,0.15
2003-07-20,5.52,7.76,0.15
2003-07-21,4.68,6.84,0.15
2003-07-22,4.87,6.88,0.15
2003-07-23,7.22,9.68,0.15
2003-07-24,5.75,7.99,0.15
2003-07-25,4.55,6.34,0.15
2003-07-26,3.8,5.51,0.15
2003-07-27,4.73,7.16,0.15
2003-07-28,6.43,8.96,0.15
2003-07-29,6.1,8.23,0.15
2003-07-30,4.87,6.55,0.15
2003-07-31,6.39,8.73,0.15
2003-08-01,5.22,7.62,0.15
2003-08-02,4.41,6.34,0.15
2003-08-03,4.18,6.19,0.15
2003-08-04,2.79,4.34,0.15
2003-08-05,3.61,5.16,0.15
2003-08-06,3.38,4.85,0.15
2003-08-07,1.32,1.95,0.15
2003-08-08,3.97,5.95,0.15
2003-08-09,3.48,5.25,0.15
2003-08-10,2.7,4.04,0.15
2003-08-11,2.41,3.85,0.15
2003-08-12,2.46,3.74,0.15
2003-08-13,3.52,5.53,0.15
2003-08-14,2.67,3.9,0.15
2003-08-15,2.3,3.34,0.15
2003-08-16,1.93,3.02,0.15
2003-08-17,5.16,7.6,0.15
2003-08-18,5.47,7.9,0.15
2003-08-19,4.61,6.66,0.15
2003-08-20,3.93,6.09,0.15
2003-08-21,7.69,10.39,0.15
2003-08-22,4.59,6.79,0.15
2003-08-23,3.19,4.62,0.15
2003-08-24,4.25,6.39,0.15
2003-08-25,5.4,7.39,0.15
2003-08-26,5.32,7.59,0.15
2003-08-27,4.08,6.21,0.15
2003-08-28,4.85,6.85,0.15
2003-08-29,5.15,7.43,0.15
2003-08-30,3.42,5.3,0.15
2003-08-31,3.84,5.91,0.15
2003-09-01,2.3,3.55,0.15
2003-09-02,2.16,3.23,0.15
2003-09-03,2.08,3.09,0.15
2003-09-04,4.71,7.34,0.15
2003-09-05,4.02,6.12,0.15
2003-09-06,4.04,6.13,0.15
2003-09-07,3.81,5.92,0.15
2003-09-08,4.51,6.88,0.15
2003-09-09,5.67,8.1,0.15
2003-09-10,4.92,7.22,0.15
2003-09-11,6.25,9.38,0.15
2003-09-12,5.47,7.68,0.15
2003-09-13,7.98,11.1,0.15
2003-09-14,4.82,7.43,0.15
2003-09-15,3.39,5.41,0.15
2003-09-16,4.08,6.18,0.15
2003-09-17,6.02,8.68,0.15
2003-09-18,4.01,6.28,0.15
2003-09-19,1.7,2.53,0.15
2003-09-20,1.96,3.33,0.15
2003-09-21,5.19,7.55,0.15
2003-09-22,6.98,9.59,0.15
2003-09-23,4.23,6.46,0.15
2003-09-24,4.51,6.97,0.15
2003-09-25,5.45,7.86,0.15
2003-09-26,3.95,5.72,0.15
2003-09-27,1.93,2.79,0.15
2003-09-28,3.4,5.21,0.15
2003-09-29,3.63,5.36,0.15
2003-09-30,3.02,4.88,0.15
2003-10-01,5.21,7.92,0.15
2003-10-02,2.94,4.38,0.15
2003-10-03,5.2,7.49,0.15
2003-10-04,6.75,9.43,0.15
2003-10-05,6.14,8.47,0.15
2003-10-06,8.65,12.01,0.15
2003-10-07,6.81,9.64,0.15
2003-10-08,7.34,10.23,0.15
2003-10-09,7.78,10.74,0.15
2003-10-10,3.29,5.18,0.15
2003-10-11,3.68,6.08,0.15
2003-10-12,4.59,7.3,0.15
2003-10-13,3.46,5.79,0.15
2003-10-14,4.84,7.1,0.15
2003-10-15,5.26,8.05,0.15
2003-10-16,5.16,8.08,0.15
2003-10-17,4.78,7.34,0.15
2003-10-18,4.95,7.08,0.15
2003-10-19,5.7,7.52,0.15
2003-10-20,4.09,6.01,0.15
2003-10-21,3.94,6.2,0.15
2003-10-22,6.59,8.81,0.15
2003-10-23,3.66,4.84,0.15
2003-10-24,3.94,5.71,0.15
2003-10-25,4.8,7.01,0.15
2003-10-26,1.81,2.78,0.15
2003-10-27,2.68,4.02,0.15
2003-10-28,3.6,5.88,0.15
2003-10-29,6.0,9.12,0.15
2003-10-30,6.13,8.42,0.15
2003-10-31,8.72,11.73,0.15
2003-11-01,6.53,9.33,0.15
2003-11-02,7.95,11.3,0.15
2003-11-03,6.78,10.23,0.15
2003-11-04,9.36,12.99,0.15
2003-11-05,10.92,14.96,0.15
2003-11-06,6.95,9.94,0.15
2003-11-07,7.12,10.16,0.15
2003-11-08,7.97,10.88,0.15
2003-11-09,7.28,10.24,0.15
2003-11-10,4.82,7.37,0.15
2003-11-11,7.88,11.16,0.15
2003-11-12,5.72,8.76,0.15
2003-11-13,7.71,10.4,0.15
2003-11-14,9.96,13.55,0.15
2003-11-15,3.46,6.42,0.15
2003-11-16,3.68,6.23,0.15
2003-11-17,6.23,9.1,0.15
2003-11-18,7.62,10.75,0.15
2003-11-19,3.56,5.53,0.15
2003-11-20,3.66,6.8,0.15
2003-11-21,3.06,5.23,0.15
2003-11-22,3.11,5.36,0.15
2003-11-23,3.49,6.19,0.15
2003-11-24,5.52,8.14,0.15
2003-11-25,5.29,7.74,0.15
2003-11-26,4.82,7.86,0.15
2003-11-27,3.99,7.35,0.15
2003-11-28,6.71,9.48,0.15
2003-11-29,5.41,8.13,0.15
2003-11-30,2.61,4.34,0.15
2003-12-01,5.5,7.12,0.15
2003-12-02,4.86,6.98,0.15
2003-12-03,4.97,7.06,0.15
2003-12-04,3.95,4.99,0.15
2003-12-05,2.7,3.92,0.15
2003-12-06,4.7,6.81,0.15
2003-12-07,3.95,7.09,0.15
2003-12-08,5.17,8.19,0.15
2003-12-09,5.32,8.65,0.15
2003-12-10,5.59,8.45,0.15
2003-12-11,3.99,6.07,0.15
2003-12-12,7.1,10.31,0.15
2003-12-13,8.36,11.91,0.15
2003-12-14,5.77,9.03,0.15
2003-12-15,3.01,4.68,0.15
2003-12-16,6.35,9.43,0.15
2003-12-17,4.62,7.66,0.15
2003-12-18,2.55,4.95,0.15
2003-12-19,2.7,4.78,0.15
2003-12-20,7.62,10.73,0.15
2003-12-21,7.68,10.81,0.15
2003-12-22,4.12,6.54,0.15
2003-12-23,6.55,9.52,0.15
2003-12-24,7.03,9.96,0.15
2003-12-25,6.98,10.0,0.15
2003-12-26,6.49,9.09,0.15
2003-12-27,4.31,6.55,0.15
2003-12-28,4.41,7.0,0.15
2003-12-29,3.22,4.7,0.15
2003-12-30,3.12,5.02,0.15
2003-12-31,7.5,10.19,0.15
2004-01-01,8.7,12.14,0.15
2004-01-02,3.81,5.76,0.15
2004-01-03,2.98,4.95,0.15
2004-01-04,4.2,6.55,0.15
2004-01-05,6.05,9.17,0.15
2004-01-06,6.19,9.34,0.15
2004-01-07,9.95,13.79,0.15
2004-01-08,6.98,10.0,0.15
2004-01-09,7.22,10.77,0.15
2004-01-10,7.35,10.77,0.15
2004-01-11,10.42,14.3,0.15
2004-01-12,7.9,11.42,0.15
2004-01-13,8.41,12.05,0.15
2004-01-14,5.88,8.45,0.15
2004-01-15,8.89,12.5,0.15
2004-01-16,4.93,8.23,0.15
2004-01-17,3.06,4.77,0.15
2004-01-18,5.12,7.46,0.15
2004-01-19,6.94,9.77,0.15
2004-01-20,4.1,6.73,0.15
2004-01-21,5.48,8.37,0.15
2004-01-22,2.92,4.73,0.15
2004-01-23,5.64,8.93,0.15
2004-01-24,5.2,8.62,0.15
2004-01-25,2.22,3.73,0.15
2004-01-26,4.3,5.89,0.15
2004-01-27,4.57,6.2,0.15
2004-01-28,4.98,7.67,0.15
2004-01-29,4.05,6.38,0.15
2004-01-30,6.57,9.67,0.15
2004-01-31,8.41,11.84,0.15
2004-02-01,8.92,12.73,0.15
2004-02-02,9.1,12.71,0.15
2004-02-03,9.82,13.77,0.15
2004-02-04,8.38,12.1,0.15
2004-02-05,8.84,12.54,0.15
2004-02-06,5.57,8.28,0.15
2004-02-07,8.7,11.85,0.15
2004-02-08,4.61,6.66,0.15
2004-02-09,4.54,6.98,0.15
2004-02-10,4.56,7.08,0.15
2004-02-11,2.42,3.79,0.15
2004-02-12,4.27,6.55,0.15
2004-02-13,2.26,3.91,0.15
2004-02-14,2.11,3.45,0.15
2004-02-15,3.25,5.03,0.15
2004-02-16,4.2,6.66,0.15
2004-02-17,3.48,5.16,0.15
2004-02-18,2.43,3.3,0.15
2004-02-19,3.57,5.7,0.15
2004-02-20,4.95,7.63,0.15
2004-02-21,6.02,8.34,0.15
2004-02-22,7.02,9.68,0.15
2004-02-23,3.28,5.3,0.15
2004-02-24,4.64,7.21,0.15
2004-02-25,4.84,7.25,0.15
2004-02-26,6.63,8.82,0.15
2004-02-27,5.86,8.29,0.15
2004-02-28,4.37,6.46,0.15
2004-02-29,2.53,3.81,0.15
2004-03-01,4.5,7.73,0.15
2004-03-02,8.88,12.62,0.15
2004-03-03,6.3,9.38,0.15
2004-03-04,3.5,4.88,0.15
2004-03-05,2.77,4.23,0.15
2004-03-06,3.73,6.09,0.15
2004-03-07,3.48,5.28,0.15
2004-03-08,5.37,8.09,0.15
2004-03-09,5.44,8.53,0.15
2004-03-10,6.42,9.05,0.15
2004-03-11,12.73,16.48,0.15
2004-03-12,3.83,5.87,0.15
2004-03-13,5.35,8.09,0.15
2004-03-14,9.67,13.29,0.15
2004-03-15,7.72,10.52,0.15
2004-03-16,9.14,12.38,0.15
2004-03-17,5.78,8.22,0.15
2004-03-18,8.29,11.05,0.15
2004-03-19,8.76,11.77,0.15
2004-03-20,13.02,17.39,0.15
2004-03-21,10.06,13.44,0.15
2004-03-22,8.11,11.09,0.15
2004-03-23,5.69,7.8,0.15
2004-03-24,5.12,7.0,0.15
2004-03-25,6.72,9.59,0.15
2004-03-26,3.2,4.94,0.15
2004-03-27,2.77,4.48,0.15
2004-03-28,3.33,4.98,0.15
2004-03-29,2.07,3.26,0.15
2004-03-30,4.99,7.7,0.15
2004-03-31,6.13,9.0,0.15
2004-04-01,6.15,8.77,0.15
2004-04-02,6.77,9.17,0.15
2004-04-03,6.96,9.59,0.15
2004-04-04,8.34,11.53,0.15
2004-04-05,8.66,11.78,0.15
2004-04-06,8.23,11.2,0.15
2004-04-07,5.01,7.11,0.15
2004-04-08,4.39,6.24,0.15
2004-04-09,4.64,6.59,0.15
2004-04-10,3.48,5.08,0.15
2004-04-11,1.95,3.03,0.15
2004-04-12,2.93,4.38,0.15
2004-04-13,4.78,6.75,0.15
2004-04-14,7.53,10.02,0.15
2004-04-15,4.06,6.08,0.15
2004-04-16,2.17,3.16,0.15
2004-04-17,6.41,9.23,0.15
2004-04-18,5.02,7.38,0.15
2004-04-19,4.79,7.3,0.15
2004-04-20,7.62,10.58,0.15
2004-04-21,9.65,13.22,0.15
2004-04-22,5.34,7.84,0.15
2004-04-23,5.84,8.09,0.15
2004-04-24,4.93,7.2,0.15
2004-04-25,2.53,3.84,0.15
2004-04-26,3.77,5.52,0.15
2004-04-27,6.49,8.48,0.15
2004-04-28,7.47,9.79,0.15
2004-04-29,8.48,11.16,0.15
2004-04-30,6.64,9.05,0.15
2004-05-01,5.05,6.88,0.15
2004-05-02,3.68,4.98,0.15
2004-05-03,7.39,9.85,0.15
2004-05-04,11.48,15.1,0.15
2004-05-05,10.88,14.34,0.15
2004-05-06,6.73,9.09,0.15
2004-05-07,4.66,6.7,0.15
2004-05-08,2.44,3.43,0.15
2004-05-09,4.07,5.52,0.15
2004-05-10,3.47,4.81,0.15
2004-05-11,3.05,4.3,0.15
2004-05-12,2.65,3.83,0.15
2004-05-13,2.34,3.49,0.15
2004-05-14,2.99,4.32,0.15
2004-05-15,2.15,2.93,0.15
2004-05-16,3.23,4.48,0.15
2004-05-17,3.51,5.09,0.15
2004-05-18,4.09,5.68,0.15
2004-05-19,4.91,6.92,0.15
2004-05-20,4.59,6.54,0.15
2004-05-21,4.14,6.18,0.15
2004-05-22,2.45,3.21,0.15
2004-05-23,2.21,3.3,0.15
2004-05-24,1.77,2.66,0.15
2004-05-25,2.37,3.55,0.15
2004-05-26,2.38,3.61,0.15
2004-05-27,6.48,8.74,0.15
2004-05-28,7.14,9.73,0.15
2004-05-29,5.67,8.05,0.15
2004-05-30,3.42,4.75,0.15
2004-05-31,5.67,8.08,0.15
2004-06-01,4.73,6.81,0.15
2004-06-02,2.87,4.2,0.15
2004-06-03,5.7,7.66,0.15
2004-06-04,4.8,6.7,0.15
2004-06-05,2.63,3.86,0.15
2004-06-06,2.92,4.13,0.15
2004-06-07,3.86,5.11,0.15
2004-06-08,4.17,5.84,0.15
2004-06-09,5.94,8.15,0.15
2004-06-10,7.66,10.29,0.15
2004-06-11,6.98,9.56,0.15
2004-06-12,3.22,4.87,0.15
2004-06-13,4.23,5.96,0.15
2004-06-14,5.32,7.39,0.15
2004-06-15,4.83,6.87,0.15
2004-06-16,6.59,8.8,0.15
2004-06-17,7.07,9.55,0.15
2004-06-18,5.61,7.82,0.15
2004-06-19,5.74,7.66,0.15
2004-06-20,4.56,6.3,0.15
2004-06-21,1.66,2.35,0.15
2004-06-22,6.4,8.8,0.15
2004-06-23,8.34,11.1,0.15
2004-06-24,6.06,8.48,0.15
2004-06-25,5.41,7.09,0.15
2004-06-26,8.46,11.52,0.15
2004-06-27,6.12,8.62,0.15
2004-06-28,6.46,9.19,0.15
2004-06-29,7.35,10.01,0.15
2004-06-30,7.32,9.88,0.15
2004-07-01,6.63,9.22,0.15
2004-07-02,8.66,11.53,0.15
2004-07-03,6.39,8.82,0.15
2004-07-04,4.01,5.95,0.15
2004-07-05,3.21,4.46,0.15
2004-07-06,1.7,2.81,0.15
2004-07-07,6.23,8.54,0.15
2004-07-08,5.26,7.28,0.15
2004-07-09,4.02,5.7,0.15
2004-07-10,4.96,6.95,0.15
2004-07-11,5.6,7.8,0.15
2004-07-12,3.28,4.84,0.15
2004-07-13,3.73,4.96,0.15
2004-07-14,5.15,6.95,0.15
2004-07-15,4.06,5.88,0.15
2004-07-16,3.59,5.43,0.15
2004-07-17,4.28,5.99,0.15
2004-07-18,4.02,5.78,0.15
2004-07-19,3.84,5.55,0.15
2004-07-20,6.32,8.66,0.15
2004-07-21,4.95,7.16,0.15
2004-07-22,5.18,7.57,0.15
2004-07-23,5.16,7.73,0.15
2004-07-24,5.88,8.38,0.15
2004-07-25,7.12,9.51,0.15
2004-07-26,4.72,6.6,0.15
2004-07-27,1.79,2.56,0.15
2004-07-28,4.34,6.07,0.15
2004-07-29,5.77,8.14,0.15
2004-07-30,1.95,2.95,0.15
2004-07-31,1.56,2.52,0.15
2004-08-01,4.66,6.77,0.15
2004-08-02,4.71,6.62,0.15
2004-08-03,4.59,6.31,0.15
2004-08-04,3.05,3.97,0.15
2004-08-05,4.98,7.03,0.15
2004-08-06,3.01,4.38,0.15
2004-08-07,6.3,8.37,0.15
2004-08-08,9.5,12.8,0.15
2004-08-09,3.88,5.72,0.15
2004-08-10,3.81,5.75,0.15
2004-08-11,4.98,7.23,0.15
2004-08-12,2.37,3.45,0.15
2004-08-13,2.45,3.69,0.15
2004-08-14,3.79,5.52,0.15
2004-08-15,4.4,6.24,0.15
2004-08-16,2.86,4.4,0.15
2004-08-17,2.74,3.99,0.15
2004-08-18,3.18,4.65,0.15
2004-08-19,6.82,8.95,0.15
2004-08-20,6.44,8.99,0.15
2004-08-21,2.59,4.3,0.15
2004-08-22,8.22,11.06,0.15
2004-08-23,3.1,4.52,0.15
2004-08-24,5.21,7.52,0.15
2004-08-25,6.05,8.35,0.15
2004-08-26,6.91,9.49,0.15
2004-08-27,4.73,6.78,0.15
2004-08-28,4.84,6.91,0.15
2004-08-29,7.65,10.51,0.15
2004-08-30,5.56,7.9,0.15
2004-08-31,2.4,3.63,0.15
2004-09-01,4.89,6.95,0.15
2004-09-02,3.4,5.12,0.15
2004-09-03,7.06,9.54,0.15
2004-09-04,3.79,5.69,0.15
2004-09-05,1.86,3.06,0.15
2004-09-06,4.05,6.05,0.15
2004-09-07,4.8,7.25,0.15
2004-09-08,4.41,7.06,0.15
2004-09-09,4.13,6.75,0.15
2004-09-10,5.15,7.41,0.15
2004-09-11,8.74,11.92,0.15
2004-09-12,9.15,12.45,0.15
2004-09-13,11.13,14.95,0.15
2004-09-14,8.62,11.95,0.15
2004-09-15,4.56,6.64,0.15
2004-09-16,8.47,11.77,0.15
2004-09-17,7.65,10.45,0.15
2004-09-18,7.26,10.09,0.15
2004-09-19,8.64,11.85,0.15
2004-09-20,10.52,14.29,0.15
2004-09-21,8.15,11.26,0.15
2004-09-22,9.16,12.28,0.15
2004-09-23,6.31,8.89,0.15
2004-09-24,3.3,5.2,0.15
2004-09-25,5.31,7.55,0.15
2004-09-26,7.45,10.2,0.15
2004-09-27,5.16,7.32,0.15
2004-09-28,3.99,5.66,0.15
2004-09-29,5.02,7.33,0.15
2004-09-30,4.34,6.49,0.15
2004-10-01,8.52,11.79,0.15
2004-10-02,8.44,11.61,0.15
2004-10-03,5.05,7.48,0.15
2004-10-04,8.45,11.66,0.15
2004-10-05,8.2,11.26,0.15
2004-10-06,6.4,8.88,0.15
2004-10-07,3.41,5.66,0.15
2004-10-08,4.16,5.97,0.15
2004-10-09,6.36,8.77,0.15
2004-10-10,5.23,8.16,0.15
2004-10-11,2.99,4.91,0.15
2004-10-12,2.57,3.91,0.15
2004-10-13,3.5,5.51,0.15
2004-10-14,5.44,7.89,0.15
2004-10-15,4.51,6.93,0.15
2004-10-16,5.02,7.42,0.15
2004-10-17,5.19,7.65,0.15
2004-10-18,5.04,7.45,0.15
2004-10-19,4.11,6.02,0.15
2004-10-20,3.84,5.58,0.15
2004-10-21,7.94,11.43,0.15
2004-10-22,3.95,5.48,0.15
2004-10-23,4.31,6.2,0.15
2004-10-24,6.38,9.28,0.15
2004-10-25,6.1,9.08,0.15
2004-10-26,5.12,7.75,0.15
2004-10-27,11.22,15.15,0.15
2004-10-28,10.19,13.88,0.15
2004-10-29,6.99,9.55,0.15
2004-10-30,4.05,5.83,0.15
2004-10-31,0.93,1.4,0.15
2004-11-01,2.73,4.5,0.15
2004-11-02,3.8,6.52,0.15
2004-11-03,3.93,6.19,0.15
2004-11-04,5.45,8.62,0.15
2004-11-05,3.97,6.77,0.15
2004-11-06,4.59,7.04,0.15
2004-11-07,4.01,6.5,0.15
2004-11-08,4.16,6.38,0.15
2004-11-09,7.1,10.07,0.15
2004-11-10,5.83,8.8,0.15
2004-11-11,4.34,6.81,0.15
2004-11-12,6.42,9.51,0.15
2004-11-13,3.17,5.31,0.15
2004-11-14,4.71,7.32,0.15
2004-11-15,5.37,8.21,0.15
2004-11-16,6.59,9.53,0.15
2004-11-17,8.16,11.31,0.15
2004-11-18,4.32,6.21,0.15
2004-11-19,3.14,4.81,0.15
2004-11-20,3.2,4.98,0.15
2004-11-21,6.3,9.28,0.15
2004-11-22,6.08,9.22,0.15
2004-11-23,3.55,6.31,0.15
2004-11-24,4.88,7.79,0.15
2004-11-25,4.99,7.75,0.15
2004-11-26,2.66,4.18,0.15
2004-11-27,4.59,7.23,0.15
2004-11-28,4.57,7.1,0.15
2004-11-29,3.92,5.57,0.15
2004-11-30,3.34,4.96,0.15
2004-12-01,3.24,4.21,0.15
2004-12-02,2.67,4.39,0.15
2004-12-03,3.98,6.89,0.15
2004-12-04,5.74,8.23,0.15
2004-12-05,4.6,7.42,0.15
2004-12-06,6.1,9.14,0.15
2004-12-07,3.69,5.59,0.15
2004-12-08,5.96,8.6,0.15
2004-12-09,7.56,10.77,0.15
2004-12-10,2.92,4.48,0.15
2004-12-11,3.66,6.6,0.15
2004-12-12,3.76,6.05,0.15
2004-12-13,5.13,7.57,0.15
2004-12-14,8.49,11.62,0.15
2004-12-15,4.48,6.66,0.15
2004-12-16,10.1,13.96,0.15
2004-12-17,6.65,9.64,0.15
2004-12-18,5.38,7.57,0.15
2004-12-19,4.35,6.93,0.15
2004-12-20,6.31,9.55,0.15
2004-12-21,5.73,8.41,0.15
2004-12-22,10.2,13.94,0.15
2004-12-23,11.45,15.7,0.15
2004-12-24,7.66,10.73,0.15
2004-12-25,8.62,11.95,0.15
2004-12-26,5.51,8.58,0.15
2004-12-27,7.69,11.02,0.15
2004-12-28,6.56,10.0,0.15
2004-12-29,7.06,10.38,0.15
2004-12-30,7.61,11.0,0.15
2004-12-31,4.69,7.39,0.15
2005-01-01,10.32,13.95,0.15
2005-01-02,7.84,11.24,0.15
2005-01-03,9.16,12.7,0.15
2005-01-04,7.87,11.16,0.15
2005-01-05,7.57,11.04,0.15
2005-01-06,10.22,14.2,0.15
2005-01-07,10.54,14.43,0.15
2005-01-08,11.67,15.71,0.15
